cEE,cH2,cNG,cCO2,tech,elec_prod,co2_capt,EI,TRL
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC,2663.56,0.0,114.2523,
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC,2663.56,0.0,114.2523,
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC,2663.56,0.0,114.2523,
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC,2663.56,0.0,114.2523,
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC,4063.39,0.0,55.39149479999999,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,Hyb_ORC,2663.56,0.0,114.2523,
,,,,H2_ORC_CC,2847.84,0.1707273170727317,5.53914948,Low: 3 - 4
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC,3426.17,0.0,135.721308,
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,NGOxy_ORC_CC,3426.17,0.45550504555050453,2.71443492,High: 8
,,,,Hyb_ORC,2663.56,0.0,114.2523,
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,Hyb_ORC_CC,2663.56,0.38344803834480384,2.2850460000000004,Medium: 6 - 7
,,,,NG_ORC,4245.7,0.0,157.73431200000002,High: 9
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
,,,,NG_ORC_CC,183.57,0.48616804861680485,15.7734312,High: 8
